Date (MDY),1-Air_Temperature (Deg C)
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.2
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.5
3/13/2018,58.6
3/13/2018,58.6
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.6
3/13/2018,58.7
3/13/2018,58.6
3/13/2018,58.6
3/13/2018,58.6
3/13/2018,58.6
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.5
3/13/2018,57.4
3/13/2018,57.5
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.6
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.6
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.8
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.5
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.5
3/13/2018,57.5
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.5
3/13/2018,57.5
3/13/2018,57.6
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.4
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58.3
3/13/2018,58.3
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.6
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.2
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.9
3/13/2018,57.8
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.7
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.2
3/13/2018,58
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,58.1
3/13/2018,58
3/13/2018,58
3/13/2018,58.1
3/13/2018,58.1
3/13/2018,58
3/13/2018,57.8
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,57.9
3/13/2018,58
3/13/2018,57.9
3/13/2018,58
3/13/2018,58
3/13/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.7
3/14/2018,57.8
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.8
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,57.8
3/14/2018,57.7
3/14/2018,57.8
3/14/2018,57.8
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.7
3/14/2018,57.6
3/14/2018,57.7
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58
3/14/2018,58
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58.1
3/14/2018,58.1
3/14/2018,58.2
3/14/2018,58.2
3/14/2018,58.3
3/14/2018,58.2
3/14/2018,58.1
3/14/2018,58
3/14/2018,57.8
3/14/2018,57.8
3/14/2018,57.9
3/14/2018,57.9
3/14/2018,58
3/14/2018,58.1
3/14/2018,58.1
